shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"18","-12.995910","-38.454754","86","3006"
"18","-12.996375","-38.454776","87","3058"
"18","-12.996798","-38.454776","88","3105"
"18","-12.997117","-38.454776","89","3141"
"18","-12.997446","-38.454776","90","3178"
"18","-12.998020","-38.454786","91","3242"
"18","-12.998374","-38.454797","92","3281"
"18","-12.998824","-38.454797","93","3331"
"18","-12.999158","-38.454797","94","3368"
"18","-12.999545","-38.454819","95","3411"
"18","-13.000042","-38.454824","96","3466"
"18","-13.000475","-38.454834","97","3514"
"18","-13.000758","-38.454882","98","3546"
"18","-13.001261","-38.454968","99","3603"
"18","-13.001758","-38.455070","100","3659"
"18","-13.002610","-38.455440","101","3762"
"18","-13.003106","-38.455531","102","3818"
"18","-13.003613","-38.455429","103","3876"
"18","-13.004639","-38.455092","104","3996"
"18","-13.004707","-38.455365","105","4027"
"18","-13.005059","-38.457090","106","4218"
"18","-13.005379","-38.458699","107","4396"
"18","-13.006149","-38.458517","108","4484"
"18","-13.006084","-38.457624","109","4581"
"18","-13.005896","-38.457495","110","4606"
"18","-13.005400","-38.457581","111","4662"
"19","-13.005431","-38.457565","1","0"
"19","-13.005270","-38.457631","2","19"
"19","-13.005085","-38.457706","3","41"
"19","-13.004821","-38.457757","4","71"
"19","-13.004554","-38.457832","5","102"
"19","-13.004320","-38.457895","6","129"
"19","-13.003977","-38.457970","7","168"
"19","-13.003658","-38.458034","8","204"
"19","-13.003371","-38.458092","9","237"
"19","-13.003091","-38.458164","10","269"
"19","-13.002799","-38.458223","11","302"
"19","-13.002470","-38.458290","12","339"
"19","-13.002155","-38.458368","13","375"
"19","-13.001844","-38.458440","14","410"
"19","-13.001614","-38.458558","15","439"
"19","-13.001392","-38.458690","16","468"
"19","-13.001186","-38.458784","17","493"
"19","-13.000906","-38.458913","18","527"
"19","-13.000595","-38.459095","19","567"
"19","-13.000371","-38.459228","20","596"
"19","-13.000172","-38.459375","21","623"
"19","-13.000002","-38.459531","22","648"
"19","-12.999858","-38.459740","23","676"
"19","-12.999610","-38.460132","24","727"
"19","-12.999535","-38.460263","25","743"
"19","-12.999318","-38.460644","26","791"
"19","-12.999117","-38.460942","27","830"
"19","-12.998950","-38.461226","28","866"
"19","-12.998762","-38.461513","29","904"
"19","-12.998602","-38.461760","30","936"
"19","-12.998425","-38.462023","31","971"
"19","-12.998189","-38.462382","32","1018"
"19","-12.997986","-38.462707","33","1060"
"19","-12.997787","-38.463007","34","1099"
"19","-12.997654","-38.463208","35","1125"
"19","-12.997494","-38.463438","36","1156"
"19","-12.997314","-38.463749","37","1195"
"19","-12.997118","-38.464109","38","1240"
"19","-12.997013","-38.464385","39","1272"
"19","-12.996945","-38.464581","40","1295"
"19","-12.996849","-38.464852","41","1326"
"19","-12.996791","-38.465024","42","1346"
"19","-12.996697","-38.465366","43","1385"
"19","-12.996595","-38.465688","44","1422"
"19","-12.996501","-38.466085","45","1466"
"19","-12.996436","-38.466439","46","1505"
"19","-12.996396","-38.466734","47","1537"
"19","-12.996373","-38.466927","48","1558"
"19","-12.996342","-38.467147","49","1582"
"19","-12.996315","-38.467437","50","1614"
"19","-12.996308","-38.467627","51","1635"
"19","-12.996289","-38.467847","52","1659"
"19","-12.996276","-38.468016","53","1677"
"19","-12.996253","-38.468341","54","1712"
"19","-12.996242","-38.468504","55","1730"
"19","-12.996237","-38.468714","56","1753"
"19","-12.996219","-38.469025","57","1787"
"19","-12.996196","-38.469259","58","1813"
"19","-12.996178","-38.469520","59","1841"
"19","-12.996170","-38.469774","60","1869"
"19","-12.996170","-38.469986","61","1892"
"19","-12.996139","-38.470365","62","1933"
"19","-12.996134","-38.470705","63","1970"
"19","-12.996115","-38.471006","64","2003"
"19","-12.996100","-38.471279","65","2033"
"19","-12.996094","-38.471518","66","2059"
"19","-12.996079","-38.471824","67","2092"
"19","-12.996042","-38.472172","68","2130"
"19","-12.996008","-38.472390","69","2154"
"19","-12.995945","-38.472787","70","2198"
"19","-12.995879","-38.473059","71","2228"
"19","-12.995808","-38.473355","72","2261"
"19","-12.995711","-38.473749","73","2305"
"19","-12.995662","-38.474006","74","2333"
"19","-12.995596","-38.474320","75","2368"
"19","-12.995576","-38.474618","76","2400"
"19","-12.995536","-38.474948","77","2436"
"19","-12.995534","-38.475294","78","2474"
"19","-12.995529","-38.475606","79","2508"
"19","-12.995531","-38.475890","80","2539"
"19","-12.995589","-38.476145","81","2567"
"19","-12.995688","-38.476483","82","2605"
"19","-12.995855","-38.476866","83","2651"
"19","-12.995936","-38.477000","84","2668"
"19","-12.996051","-38.477242","85","2697"
"19","-12.996186","-38.477458","86","2725"
"19","-12.996369","-38.477688","87","2757"
"19","-12.996578","-38.477957","88","2794"
"19","-12.996756","-38.478209","89","2828"
"19","-12.996939","-38.478429","90","2859"
"19","-12.997127","-38.478632","91","2889"
"19","-12.997319","-38.478643","92","2910"
"19","-12.997400","-38.478579","93","2921"
"19","-12.997504","-38.478450","94","2939"
"19","-12.997472","-38.478370","95","2948"
"19","-12.997357","-38.478182","96","2972"
"19","-12.997268","-38.478048","97","2990"
"19","-12.997137","-38.477903","98","3011"
"19","-12.997007","-38.477699","99","3037"
"19","-12.996881","-38.477517","100","3061"
"19","-12.996761","-38.477345","101","3084"
"19","-12.996615","-38.477146","102","3111"
"19","-12.996406","-38.476851","103","3151"
"19","-12.996212","-38.476599","104","3186"
"19","-12.996066","-38.476401","105","3213"
"19","-12.995978","-38.476286","106","3229"
"19","-12.995763","-38.476039","107","3265"
"19","-12.995580","-38.475889","108","3291"
"19","-12.995392","-38.475760","109","3316"
"19","-12.995147","-38.475604","110","3348"
"19","-12.994822","-38.475470","111","3387"
"19","-12.994488","-38.475401","112","3425"
"19","-12.994109","-38.475358","113","3467"
"19","-12.993628","-38.475401","114","3521"
"19","-12.993189","-38.475427","115","3570"
"19","-12.992745","-38.475411","116","3619"
"19","-12.992524","-38.475352","117","3644"
"19","-12.992216","-38.475245","118","3680"
"19","-12.991934","-38.475051","119","3718"
"19","-12.991646","-38.474810","120","3759"
"19","-12.991416","-38.474595","121","3794"
"19","-12.991218","-38.474397","122","3825"
"19","-12.990861","-38.474027","123","3881"
"19","-12.990574","-38.473737","124","3926"
"19","-12.990307","-38.473469","125","3968"
"19","-12.990072","-38.473233","126","4005"
"19","-12.989873","-38.473018","127","4037"
"19","-12.989701","-38.472820","128","4066"
"19","-12.989565","-38.472551","129","4099"
"19","-12.989445","-38.472358","130","4124"
"19","-12.989356","-38.472074","131","4156"
"19","-12.989288","-38.471854","132","4181"
"19","-12.989267","-38.471645","133","4204"
"19","-12.989215","-38.471345","134","4237"
"19","-12.989173","-38.471029","135","4272"
"19","-12.989121","-38.470739","136","4304"
"19","-12.989011","-38.470364","137","4346"
"19","-12.988859","-38.469929","138","4396"
"19","-12.988723","-38.469639","139","4431"
"19","-12.988572","-38.469296","140","4472"
"19","-12.988390","-38.468924","141","4517"
"19","-12.988238","-38.468575","142","4558"
"19","-12.988029","-38.468173","143","4607"
"19","-12.987946","-38.467953","144","4633"
"19","-12.987888","-38.467760","145","4655"
"19","-12.987742","-38.467556","146","4682"
"19","-12.987632","-38.467395","147","4703"
"19","-12.987444","-38.467218","148","4731"
"19","-12.987151","-38.467019","149","4770"
"19","-12.986785","-38.466934","150","4812"
"19","-12.986362","-38.466896","151","4859"
"19","-12.985860","-38.466864","152","4915"
"19","-12.985264","-38.466799","153","4982"
"19","-12.984726","-38.466778","154","5042"
"19","-12.984348","-38.466746","155","5084"
"19","-12.983945","-38.466730","156","5129"
"19","-12.983454","-38.466665","157","5184"
"19","-12.983056","-38.466569","158","5230"
"19","-12.982591","-38.466376","159","5286"
"19","-12.982366","-38.466199","160","5318"
"19","-12.982079","-38.466011","161","5356"
"19","-12.981797","-38.465850","162","5392"
"19","-12.981446","-38.465700","163","5434"
"19","-12.981201","-38.465582","164","5464"
"19","-12.980898","-38.465410","165","5503"
"19","-12.980636","-38.465217","166","5539"
"19","-12.980338","-38.465008","167","5579"
"19","-12.980129","-38.464831","168","5609"
"19","-12.979915","-38.464616","169","5642"
"19","-12.979763","-38.464369","170","5674"
"19","-12.979601","-38.464139","171","5705"
"19","-12.979423","-38.463930","172","5735"
"19","-12.979303","-38.463736","173","5760"
"19","-12.979110","-38.463640","174","5784"
"28","-12.959605","-38.477173","1","0"
"28","-12.959338","-38.477087","2","31"
"28","-12.958896","-38.476902","3","84"
"28","-12.958348","-38.476693","4","149"
"28","-12.957844","-38.476492","5","209"
"28","-12.957243","-38.476250","6","281"
"28","-12.956731","-38.476014","7","343"
"28","-12.955933","-38.475700","8","438"
"28","-12.955285","-38.475388","9","518"
"28","-12.954778","-38.475238","10","577"
"28","-12.954412","-38.475131","11","619"
"28","-12.953952","-38.475034","12","671"
"28","-12.953502","-38.475002","13","721"
"28","-12.953000","-38.475024","14","777"
"28","-12.952561","-38.475034","15","826"
"28","-12.952357","-38.474927","16","852"
"28","-12.952362","-38.474830","17","863"
"28","-12.952394","-38.474750","18","872"
"28","-12.952462","-38.474670","19","884"
"28","-12.952587","-38.474535","20","904"
"28","-12.952713","-38.474396","21","925"
"28","-12.952880","-38.474224","22","951"
"28","-12.952990","-38.474090","23","970"
"28","-12.953188","-38.473897","24","1000"
"28","-12.953361","-38.473720","25","1027"
"28","-12.953708","-38.473419","26","1078"
"28","-12.953786","-38.473274","27","1096"
"28","-12.953953","-38.473043","28","1127"
"28","-12.954047","-38.472850","29","1150"
"28","-12.954168","-38.472635","30","1177"
"28","-12.954246","-38.472335","31","1211"
"28","-12.954314","-38.472120","32","1236"
"28","-12.954387","-38.471879","33","1263"
"28","-12.954523","-38.471750","34","1284"
"28","-12.954800","-38.471654","35","1317"
"28","-12.955041","-38.471632","36","1344"
"28","-12.955344","-38.471605","37","1378"
"28","-12.955621","-38.471616","38","1409"
"28","-12.955773","-38.471616","39","1426"
"28","-12.956076","-38.471622","40","1460"
"28","-12.956369","-38.471697","41","1494"
"28","-12.956698","-38.471799","42","1532"
"28","-12.957060","-38.471924","43","1575"
"28","-12.957478","-38.472069","44","1624"
"28","-12.957907","-38.472257","45","1676"
"28","-12.958278","-38.472461","46","1723"
"28","-12.958680","-38.472761","47","1778"
"28","-12.959040","-38.472981","48","1825"
"28","-12.959468","-38.473302","49","1884"
"28","-12.959688","-38.473458","50","1914"
"28","-12.959897","-38.473710","51","1950"
"28","-12.960085","-38.473903","52","1980"
"28","-12.960268","-38.474107","53","2010"
"28","-12.960423","-38.474313","54","2038"
"28","-12.960653","-38.474603","55","2079"
"28","-12.960789","-38.474715","56","2098"
"28","-12.960998","-38.474957","57","2133"
"28","-12.961223","-38.475187","58","2168"
"28","-12.961379","-38.475364","59","2194"
"28","-12.961704","-38.475686","60","2244"
"28","-12.961960","-38.475863","61","2278"
"28","-12.962179","-38.476056","62","2310"
"28","-12.962519","-38.476244","63","2353"
"28","-12.962713","-38.476400","64","2380"
"28","-12.963058","-38.476545","65","2422"
"28","-12.963429","-38.476743","66","2469"
"28","-12.963847","-38.476872","67","2518"
"28","-12.964208","-38.477001","68","2561"
"28","-12.964454","-38.477076","69","2590"
"28","-12.964700","-38.477156","70","2619"
